SYMBOL,ENSEMBL,ENSEMBLPROT,ENSEMBLTRANS,ENTREZID,IPI,UNIGENE,UNIPROT
Hpdl,ENSMUSG00000043155,ENSMUSP00000062327,ENSMUST00000055436,242642,IPI00169831,Mm.279897,Q8K248
Aldh9a1,ENSMUSG00000026687,,,56752,IPI00124372,Mm.292539,Q3TMT4
Thap12,ENSMUSG00000030753,,,72981,IPI00137952,Mm.4428,Q9CUX1
Nt5c,ENSMUSG00000020736,,,50773,IPI00124639,Mm.390379,Q9JM14
Nt5m,ENSMUSG00000032615,,,103850,IPI00122065,Mm.41761,Q8VCE6
Xrn1,ENSMUSG00000032410,,,24127,IPI00129132,Mm.291179,A0A087WQN7
Xrn2,ENSMUSG00000027433,ENSMUSP00000028921,ENSMUST00000028921,24128,IPI00283057,Mm.3065,Q9DBR1
Mpp1,ENSMUSG00000031402,,,17524,IPI00137706,Mm.391267,P70290
Tyrp1,ENSMUSG00000005994,,,22178,IPI00125149,Mm.30438,P07147
Zfp954,ENSMUSG00000062116,,,232853,IPI00380350,Mm.23838,Q7TNU5
Alas2,ENSMUSG00000025270,,,11656,IPI00135065,Mm.302724,A2AFM1
Alas1,ENSMUSG00000032786,,,11655,IPI00121287,Mm.290578,Q3V0B2
Prkaa1,ENSMUSG00000050697,ENSMUSP00000154562,ENSMUST00000228218,105787,IPI00556823,Mm.207004,Q3TUQ7
Prkaa2,ENSMUSG00000028518,ENSMUSP00000030243,ENSMUST00000030243,108079,IPI00123445,Mm.48638,Q8BRK8
Prkab1,ENSMUSG00000029513,,,19079,IPI00223185,Mm.458152,Q542K0
Prkab2,ENSMUSG00000038205,,,108097,IPI00340519,Mm.31175,Q6PAM0
Prkag1,ENSMUSG00000067713,ENSMUSP00000132499,ENSMUST00000168846,19082,IPI00119930,Mm.6670,O54950
Prkag2,ENSMUSG00000028944,,,108099,IPI00128126,Mm.33649,Q8BIQ9
Prkag3,ENSMUSG00000006542,,,241113,IPI00221645,Mm.166501,Q8BGM7
Azi2,ENSMUSG00000039285,,,27215,IPI00316831,Mm.92705,Q9QYP6
Coq7,ENSMUSG00000030652,,,12850,IPI00125592,Mm.20634,Q3TYT1
Dclre1b,ENSMUSG00000027845,,,140917,IPI00458408,Mm.374850,Q8C7W7
Mthfsl,ENSMUSG00000079427,,,100039707,,Mm.347377,L7N466
Mthfs,ENSMUSG00000066442,,,107885,IPI00225395,Mm.486274,Q9D110
Urah,ENSMUSG00000025481,,,76974,IPI00677618,Mm.272359,A0A0A0MQC3
Htr1a,ENSMUSG00000021721,ENSMUSP00000022235,ENSMUST00000022235,15550,IPI00132265,Mm.4716,Q64264
Htr1b,ENSMUSG00000049511,ENSMUSP00000139389,ENSMUST00000183482,15551,IPI00119583,Mm.445308,P28334
Htr1d,ENSMUSG00000070687,,,15552,IPI00118873,Mm.40573,Q61224
Htr1f,ENSMUSG00000050783,ENSMUSP00000063136,ENSMUST00000063076,15557,IPI00126037,Mm.5040,Q02284
Htr2a,ENSMUSG00000034997,ENSMUSP00000047774,ENSMUST00000036653,15558,IPI00117490,Mm.214351,P35363
Htr2b,ENSMUSG00000026228,ENSMUSP00000027431,ENSMUST00000027431,15559,IPI00124615,Mm.439747,Q02152
Htr2c,ENSMUSG00000041380,,,15560,IPI00314137,Mm.439670,P34968
Htr3a,ENSMUSG00000032269,ENSMUSP00000150647,ENSMUST00000217289,15561,IPI00222698,Mm.4831,Q8K1F4
Htr3b,ENSMUSG00000008590,ENSMUSP00000008734,ENSMUST00000008734,57014,IPI00119487,Mm.117131,Q9JHJ5
Htr4,ENSMUSG00000026322,ENSMUSP00000027560,ENSMUST00000027560,15562,IPI00122961,Mm.20440,P97288
Htr5a,ENSMUSG00000039106,ENSMUSP00000038884,ENSMUST00000036227,15563,IPI00135792,Mm.4835,P30966
Htr5b,ENSMUSG00000050534,ENSMUSP00000057212,ENSMUST00000055884,15564,,Mm.4833,G3X9C6
Htr6,ENSMUSG00000028747,,,15565,IPI00128438,Mm.291096,Q14AW8
Htr7,ENSMUSG00000024798,,,15566,IPI00974912,Mm.254266,B6VJS3
Nt5e,ENSMUSG00000032420,ENSMUSP00000034992,ENSMUST00000034992,23959,IPI00122257,Mm.244235,Q0VEE0
Nt5dc2,ENSMUSG00000071547,ENSMUSP00000154475,ENSMUST00000227096,70021,IPI00625954,Mm.261681,Q91X76
Nt5dc1,ENSMUSG00000039480,,,319638,IPI00225949,Mm.73467,Q8C5P5
Nt5dc3,ENSMUSG00000054027,ENSMUSP00000096994,ENSMUST00000099396,103466,IPI00648312,Mm.200446,Q3UHB1
Oplah,ENSMUSG00000022562,,,75475,IPI00169473,Mm.322738,Q8K010
Phykpl,ENSMUSG00000020359,,,72947,IPI00474667,Mm.256875,Q8R1K4
Hspd1,ENSMUSG00000025980,,,15510,IPI00845678,Mm.1777,P63038
Aspg,ENSMUSG00000037686,ENSMUSP00000078369,ENSMUST00000223457,104816,IPI00341423,Mm.77133,A0JNU3
Trove2,ENSMUSG00000018199,ENSMUSP00000125623,ENSMUST00000159879,20822,IPI00116360,Mm.40370,O08848
Rplp0,ENSMUSG00000067274,,,11837,IPI00314950,Mm.5286,P14869
Rplp1,ENSMUSG00000007892,ENSMUSP00000008036,ENSMUST00000008036,56040,IPI00113377,Mm.3158,P47955
Rplp2,ENSMUSG00000025508,,,67186,IPI00139795,Mm.380435,P99027
Nmd3,ENSMUSG00000027787,,,97112,IPI00116309,Mm.21062,Q99L48
Rpl10,ENSMUSG00000008682,,,110954,IPI00474637,Mm.100113,A2AM97
Rpl10a,ENSMUSG00000037805,,,19896,IPI00849927,Mm.336955,Q5XJF6
Rpl10l,ENSMUSG00000060499,ENSMUSP00000100795,ENSMUST00000081908,238217,IPI00340103,Mm.188575,P86048
Rpl11,ENSMUSG00000059291,,,67025,IPI00331461,Mm.276856,Q9CXW4
Rpl12,ENSMUSG00000038900,,,269261,IPI00849793,Mm.250030,P35979
Rpl13,ENSMUSG00000000740,,,270106,IPI00224505,Mm.319719,P47963
Rpl13-ps3,,,,668182,,Mm.343993,
Rpl13a,ENSMUSG00000074129,,,22121,IPI00223217,Mm.180458,P19253
Rpl14,ENSMUSG00000025794,ENSMUSP00000131489,ENSMUST00000165532,67115,IPI00133185,Mm.289810,Q9CR57
Rpl15,ENSMUSG00000012405,,,66480,IPI00273803,Mm.2050,Q5M8Q0
Rpl17,ENSMUSG00000062328,ENSMUSP00000078654,ENSMUST00000079716,319195,IPI00849652,Mm.276337,Q6ZWZ7
Rpl18,ENSMUSG00000059070,,,19899,IPI00555113,Mm.3459,P35980
Gm17541,,,,100416664,,,
Rpl18a,ENSMUSG00000045128,ENSMUSP00000058368,ENSMUST00000054220,76808,IPI00162790,Mm.379251,P62717
Rpl19,ENSMUSG00000017404,,,19921,IPI00648315,Mm.10247,A2A547
Rpl21,ENSMUSG00000041453,,,19933,IPI00315548,Mm.316592,Q9CQM8
Rpl22,ENSMUSG00000028936,,,19934,IPI00222546,Mm.307846,P67984
Rpl22l1,ENSMUSG00000039221,,,68028,IPI00762362,Mm.21724,Q9D7S7
Rpl23,ENSMUSG00000071415,ENSMUSP00000117316,ENSMUST00000128801,65019,IPI00139780,Mm.140380,P62830
Rpl23a,ENSMUSG00000058546,ENSMUSP00000099541,ENSMUST00000127270,268449,IPI00461456,Mm.22723,P62751
Rpl24,ENSMUSG00000098274,ENSMUSP00000023269,ENSMUST00000023269,68193,IPI00762051,Mm.29221,Q8BP67
Rpl26,ENSMUSG00000060938,,,19941,IPI00132460,Mm.3229,P61255
Rpl27,ENSMUSG00000063316,,,19942,IPI00122421,Mm.340658,P61358
Rpl27a,ENSMUSG00000046364,,,26451,IPI00553612,Mm.305750,P14115
Rpl28,ENSMUSG00000030432,,,19943,IPI00222547,Mm.379002,P41105
Gm3550,,,,100041859,,,
Gm17669,,,,100504629,,,
Gm5218,,,,383080,,,
Rpl29,ENSMUSG00000048758,,,19944,IPI00222548,Mm.288696,P47915
Rpl3,ENSMUSG00000060036,,,27367,IPI00321170,Mm.290771,P27659
Rpl30,ENSMUSG00000058600,,,19946,IPI00990575,Mm.358632,P62889
Rpl31,ENSMUSG00000073702,,,114641,IPI00123007,Mm.379302,P62900
Rpl32,ENSMUSG00000057841,ENSMUSP00000080523,ENSMUST00000081840,19951,IPI00230623,Mm.104368,P62911
Rpl34,ENSMUSG00000062006,,,68436,IPI00466153,Mm.140568,Q9D1R9
Rpl35,ENSMUSG00000062997,ENSMUSP00000079672,ENSMUST00000080861,66489,IPI00263879,Mm.345333,Q6ZWV7
Rpl35a,ENSMUSG00000060636,,,57808,IPI00115902,Mm.19355,O55142
Rpl36,ENSMUSG00000057863,ENSMUSP00000079340,ENSMUST00000080492,54217,IPI00869475,Mm.11376,Q6ZWZ4
Rpl36-ps3,,,,100043215,,,
Rpl36a,ENSMUSG00000079435,ENSMUSP00000108837,ENSMUST00000113211,19982,IPI00225066,Mm.286408,P83882
Rpl37,ENSMUSG00000041841,ENSMUSP00000046506,ENSMUST00000045356,67281,IPI00453924,Mm.10474,Q9D823
Rpl37a,ENSMUSG00000046330,,,19981,IPI00222550,Mm.21529,P61514
Rpl38,ENSMUSG00000057322,,,67671,IPI00331121,Mm.238817,Q52KP0
Rpl39,ENSMUSG00000079641,ENSMUSP00000110886,ENSMUST00000115231,67248,IPI00273974,Mm.30478,P62892
Rpl4,ENSMUSG00000032399,ENSMUSP00000034966,ENSMUST00000034966,67891,IPI00111412,Mm.280083,Q564E8
Rpl41,ENSMUSG00000093674,ENSMUSP00000134737,ENSMUST00000177163,67945,IPI00124507,Mm.290786,P62947
Rpl5,ENSMUSG00000058558,,,100503670,IPI00308706,Mm.277897,P47962
Rpl6,ENSMUSG00000029614,,,19988,IPI00313222,Mm.262021,P47911
Rpl6l,,,,432502,,,
Rpl7,ENSMUSG00000043716,,,19989,IPI00311236,Mm.319659,P14148
Rpl7a,ENSMUSG00000062647,,,27176,IPI00330363,Mm.328601,P12970
Rpl7l1,ENSMUSG00000063888,ENSMUSP00000092888,ENSMUST00000078286,66229,IPI00111695,Mm.218533,Q9D8M4
Rpl8,ENSMUSG00000003970,ENSMUSP00000004072,ENSMUST00000004072,26961,IPI00137787,Mm.30066,P62918
Rpl9,ENSMUSG00000047215,,,20005,IPI00122413,Mm.300271,P51410
Nip7,ENSMUSG00000031917,,,66164,IPI00133555,Mm.334789,E9Q109
Mp68,,,,,,,
Pfkfb3,ENSMUSG00000026773,,,170768,IPI00968314,Mm.19669,A7UAK4
Pfkfb1,ENSMUSG00000025271,,,18639,IPI00653772,Mm.249131,A2AFM9
Pfkfb2,ENSMUSG00000026409,,,18640,IPI00938511,Mm.249861,B2Z893
Pfkfb4,ENSMUSG00000025648,,,270198,IPI00816868,Mm.132391,Q6DTY7
Pgd,ENSMUSG00000028961,,,110208,IPI00466919,Mm.252080,Q9DCD0
Pgls,ENSMUSG00000031807,,,66171,IPI00132080,Mm.282284,D3Z4X1
Pts,ENSMUSG00000032067,ENSMUSP00000034570,ENSMUST00000217146,19286,IPI00154100,Mm.35856,Q9R1Z7
Inpp5e,ENSMUSG00000026925,,,64436,IPI00120602,Mm.330070,A2AIX0
Mmp2,ENSMUSG00000031740,ENSMUSP00000034187,ENSMUST00000034187,17390,IPI00112904,Mm.29564,P33434
Nudt1,ENSMUSG00000036639,,,17766,IPI00130438,Mm.118846,P53368
Hspa5,ENSMUSG00000026864,,,14828,IPI00319992,Mm.330160,P20029
Cyp8b1,ENSMUSG00000050445,ENSMUSP00000052989,ENSMUST00000062474,13124,IPI00316822,Mm.20889,A0A0R4J0N7
Dhcr7,ENSMUSG00000058454,,,13360,IPI00130988,Mm.249342,O88455
Nt5c3b,ENSMUSG00000017176,,,68106,IPI00649681,Mm.28738,Q3UFY7
Mepce,ENSMUSG00000029726,,,231803,IPI00322456,Mm.61193,Q8K3A9
Pla2g6,ENSMUSG00000042632,,,53357,IPI00129989,Mm.155620,P97819
Nudt18,ENSMUSG00000045211,ENSMUSP00000086450,ENSMUST00000089049,213484,IPI00889267,Mm.34191,Q3U2V3
9130008F23Rik,ENSMUSG00000054951,ENSMUSP00000069779,ENSMUST00000068258,71583,IPI00135582,Mm.158733,Q9D2Z6
9530003J23Rik,ENSMUSG00000020177,,,77397,IPI00308892,Mm.118350,Q8BM26
Bcl2a1d,ENSMUSG00000099974,ENSMUSP00000096087,ENSMUST00000098486,12047,IPI00116019,Mm.378888,O55179
Zfp729b,ENSMUSG00000058093,,,100416706,IPI00753844,Mm.478045,Q80VN4
Abl2,ENSMUSG00000026596,,,11352,IPI01027290,Mm.329515,B2RQ57
Abhd12b,ENSMUSG00000090121,,,100504285,,Mm.291105,G3UZN6
Abi3,ENSMUSG00000018381,,,66610,IPI00454197,Mm.485545,Q8BYZ1
Abi3bp,ENSMUSG00000035258,,,320712,IPI00225355,Mm.209236,E9Q8E3
Abi1,ENSMUSG00000058835,,,11308,IPI00454179,Mm.205647,Q3TPY5
Abi2,ENSMUSG00000026782,,,329165,IPI00460653,Mm.212066,P62484
Aspm,ENSMUSG00000033952,,,12316,IPI00283327,Mm.168523,Q8CJ27
Scgb1b10,,,,100043355,,,
Scgb1b11,,,,634929,,,
Scgb1b12,ENSMUSG00000101520,ENSMUSP00000139594,ENSMUST00000188355,668381,,Mm.350857,A0A087WP21
Scgb1b17,,,,100043388,,,
Scgb1b19,ENSMUSG00000095232,ENSMUSP00000132661,ENSMUST00000165813,434676,IPI00848848,,F6WYW0
Scgb1b2,ENSMUSG00000062556,ENSMUSP00000079468,ENSMUST00000080635,57426,IPI00127754,Mm.6205,O35176
Scgb1b20,ENSMUSG00000094978,ENSMUSP00000129326,ENSMUST00000166714,545948,IPI00606140,Mm.349644,E9PWZ2
Scgb1b24,ENSMUSG00000078753,ENSMUSP00000103722,ENSMUST00000108087,100043860,IPI00753508,Mm.389875,B1B0N6
Scgb1b27,ENSMUSG00000066583,ENSMUSP00000082758,ENSMUST00000085618,11354,IPI00127933,Mm.8025,Q91WB5
Scgb1b3,ENSMUSG00000095257,ENSMUSP00000136099,ENSMUST00000179481,384585,,Mm.305164,J3QJY4
Abpa29_a7,,,,,,,
Scgb2b11,ENSMUSG00000099729,ENSMUSP00000140470,ENSMUST00000188293,100043842,,,A0A087WR49
Scgb2b12,ENSMUSG00000097982,ENSMUSP00000138687,ENSMUST00000183195,668379,,Mm.380094,S4R2L0
Scgb2b18,ENSMUSG00000100058,ENSMUSP00000139701,ENSMUST00000186529,100043856,,,A0A087WPA9
Scgb2b19,ENSMUSG00000096467,ENSMUSP00000136155,ENSMUST00000179688,545947,,Mm.485759,J3QM75
Scgb2b21,ENSMUSG00000099900,ENSMUSP00000140117,ENSMUST00000185407,626970,,,A0A087WQA9
Scgb2b26,ENSMUSG00000066586,ENSMUSP00000082763,ENSMUST00000085623,110187,IPI00170392,Mm.155750,Q8JZX1
Scgb2b27,ENSMUSG00000066584,,,233099,IPI00153363,Mm.110829,Q8R1E9
Scgb2b7,ENSMUSG00000094053,ENSMUSP00000136731,ENSMUST00000178258,100043836,,Mm.296883,D3YYY1
Zfyve19,ENSMUSG00000068580,,,72008,IPI00751484,Mm.386807,Q4KL52
Aim1,,,,,,,
Aim1l,,,,,,,
Aacs,ENSMUSG00000029482,ENSMUSP00000031445,ENSMUST00000031445,78894,IPI00135189,Mm.431573,Q9D2R0
Ilvbl,ENSMUSG00000032763,,,216136,IPI00881346,Mm.2644,Q8BU33
Chrna1,ENSMUSG00000027107,ENSMUSP00000028515,ENSMUST00000028515,11435,IPI00321126,Mm.4583,P04756
Chrnb1,ENSMUSG00000041189,ENSMUSP00000047270,ENSMUST00000045971,11443,IPI00109155,Mm.86425,P09690
Chrnd,ENSMUSG00000026251,,,11447,IPI00112987,Mm.2811,P02716
Chrne,ENSMUSG00000014609,,,11448,IPI00122860,Mm.4980,P20782
Chrng,ENSMUSG00000026253,,,11449,IPI01027572,Mm.2810,F8VQK4
Ache,ENSMUSG00000023328,,,11423,IPI00128567,Mm.255464,P21836
Colq,ENSMUSG00000057606,,,382864,IPI00761778,Mm.239821,O35348
Acat2,ENSMUSG00000023832,,,110460,IPI00228253,Mm.439711,Q8CAY6
Acat1,ENSMUSG00000032047,ENSMUSP00000034547,ENSMUST00000034547,110446,IPI00154054,Mm.293233,Q8QZT1
Acaca,ENSMUSG00000020532,,,107476,IPI00474783,Mm.31374,Q5SWU9
Acacb,ENSMUSG00000042010,,,100705,IPI00421241,Mm.81793,E9Q4Z2
Acat3,ENSMUSG00000062480,,,224530,IPI00776358,Mm.490312,Q80X81
Acss1,ENSMUSG00000027452,,,68738,IPI00469942,Mm.7044,Q3UJ89
Acss2,ENSMUSG00000027605,,,60525,IPI00330302,Mm.255026,Q9QXG4
Slc33a1,ENSMUSG00000027822,,,11416,IPI00319858,Mm.135619,Q99J27
B3gnt6,ENSMUSG00000074004,ENSMUSP00000095879,ENSMUST00000098278,272411,IPI00347098,Mm.98333,Q3USF0
Asmt,ENSMUSG00000093806,ENSMUSP00000137135,ENSMUST00000178693,107626,IPI00661263,Mm.486144,D3KU66
Ascl4,ENSMUSG00000085111,ENSMUSP00000137650,ENSMUST00000170396,67341,,Mm.382315,M0QW46
Ascl5,ENSMUSG00000097918,ENSMUSP00000137746,ENSMUST00000180436,226439,,Mm.491831,M0QWB7
Ascl1,ENSMUSG00000020052,ENSMUSP00000020243,ENSMUST00000020243,17172,IPI00123359,Mm.136217,Q02067
Ascl2,ENSMUSG00000009248,ENSMUSP00000009392,ENSMUST00000009392,17173,IPI00135184,Mm.196417,O35885
Ascl3,ENSMUSG00000035951,ENSMUSP00000037702,ENSMUST00000035372,56787,IPI00122173,Mm.29275,Q9JJR7
Asah1,ENSMUSG00000031591,,,11886,IPI00125266,Mm.22547,Q78P93
Gadl1,ENSMUSG00000056880,,,73748,IPI00911123,Mm.485018,E9QP13
Fibp,ENSMUSG00000024911,ENSMUSP00000153409,ENSMUST00000225796,58249,IPI00469333,Mm.329656,Q8K2D8
Anp32a,ENSMUSG00000032249,,,11737,IPI00314736,Mm.269088,O35381
Anp32b,ENSMUSG00000028333,,,67628,IPI00831258,Mm.263913,Q9EST5
Anp32e,ENSMUSG00000015749,,,66471,IPI00985606,Mm.218657,P97822
Chia,,,,,,,
Acpt,,,,,,,
Acp7,ENSMUSG00000037469,ENSMUSP00000045437,ENSMUST00000040112,101744,IPI00226445,Mm.26022,B2RRA7
Asic1,ENSMUSG00000023017,,,11419,IPI00346778,Mm.440107,Q6NXK8
Asic2,ENSMUSG00000020704,,,11418,IPI00416133,Mm.234998,Q3UYD3
Asic3,ENSMUSG00000038276,,,171209,IPI00648689,Mm.299636,Q6X1Y6
Asic4,ENSMUSG00000033007,,,241118,IPI00380344,Mm.110790,Q7TNS7
Asic5,ENSMUSG00000028008,,,58170,IPI00128205,Mm.88839,Q9R0Y1
Smpdl3a,ENSMUSG00000019872,,,57319,IPI00136259,Mm.2379,P70158
Smpdl3b,ENSMUSG00000028885,ENSMUSP00000030709,ENSMUST00000030709,100340,IPI00117534,Mm.287187,P58242
Aco2,ENSMUSG00000022477,,,11429,IPI00116074,Mm.154581,Q99KI0
Acr,ENSMUSG00000022622,ENSMUSP00000023295,ENSMUST00000023295,11434,IPI00133626,Mm.57,Q3ZB05
Acrbp,ENSMUSG00000072770,ENSMUSP00000108033,ENSMUST00000112414,54137,IPI00622867,Mm.347910,Q3V140
Acrv1,ENSMUSG00000032110,ENSMUSP00000034620,ENSMUST00000034620,11451,IPI00116436,Mm.4776,P50289
Actc1,ENSMUSG00000068614,ENSMUSP00000087736,ENSMUST00000090269,11464,IPI00114593,Mm.686,P68033
Acta1,ENSMUSG00000031972,ENSMUSP00000034453,ENSMUST00000034453,11459,IPI00110827,Mm.214950,P68134
Acta2,ENSMUSG00000035783,ENSMUSP00000048218,ENSMUST00000039631,11475,IPI00117043,Mm.213025,P62737
Ablim1,ENSMUSG00000025085,,,226251,IPI00463138,Mm.217161,Q8K4G5
Ablim2,ENSMUSG00000029095,,,231148,IPI00312739,Mm.254446,E9Q4K0
Ablim3,ENSMUSG00000032735,,,319713,IPI00464316,Mm.329478,Q69ZX8
Ipp,ENSMUSG00000028696,,,16351,IPI00122103,Mm.1350,P28575
Abra,ENSMUSG00000042895,ENSMUSP00000051973,ENSMUST00000054742,223513,IPI00225763,Mm.148913,Q8BUZ1
Actb,ENSMUSG00000029580,,,11461,IPI00110850,Mm.328431,B2RRX1
Actg1,ENSMUSG00000062825,,,11465,IPI00874482,Mm.196173,Q4KL81
Afap1,ENSMUSG00000029094,,,70292,IPI00467327,Mm.125167,Q80YS6
Afap1l1,ENSMUSG00000033032,,,106877,IPI00457681,Mm.26632,B2RSM5
Afap1l2,ENSMUSG00000025083,,,226250,IPI00169899,Mm.226284,Q5DTU0
Actg2,ENSMUSG00000059430,,,11468,IPI00404804,Mm.292865,P63268
Actl11,ENSMUSG00000066368,ENSMUSP00000082150,ENSMUST00000085073,67722,IPI00108508,Mm.390222,Q9D5V1
Actl10,ENSMUSG00000078129,ENSMUSP00000153941,ENSMUST00000226583,70362,IPI00108207,Mm.479620,A2AKE7
Actl6a,ENSMUSG00000027671,,,56456,IPI00323660,Mm.41077,Q505L1
Actl6b,ENSMUSG00000029712,,,83766,IPI00117981,Mm.31646,Q99MR0
Actl7a,ENSMUSG00000070979,ENSMUSP00000092692,ENSMUST00000095079,11470,IPI00135675,Mm.30959,Q9QY84
Actl7b,ENSMUSG00000070980,ENSMUSP00000092693,ENSMUST00000095080,11471,IPI00154120,Mm.251434,Q9QY83
Actl9,ENSMUSG00000092519,ENSMUSP00000134564,ENSMUST00000174088,69481,IPI00461693,Mm.154333,Q8CG27
Actr10,ENSMUSG00000021076,ENSMUSP00000021479,ENSMUST00000021479,56444,IPI00137206,Mm.29317,Q9QZB7
Actr2,ENSMUSG00000020152,ENSMUSP00000000137,ENSMUST00000000137,66713,IPI00177038,Mm.259045,P61161
Arpc1a,ENSMUSG00000029621,,,56443,IPI00127987,Mm.371610,Q9R0Q6
Arpc1b,ENSMUSG00000029622,,,11867,IPI00125143,Mm.30010,Q9WV32
Arpc2,ENSMUSG00000006304,,,76709,IPI00661414,Mm.337038,Q9CVB6
Arpc3,ENSMUSG00000029465,,,56378,IPI00124829,Mm.275942,Q9JM76
Arpc4,ENSMUSG00000079426,,,68089,IPI00955128,Mm.289306,E9PWA7
Gm16372,,,,629364,,,
Arpc5,ENSMUSG00000008475,,,67771,IPI00399943,Mm.288974,Q9CPW4
Arpc5l,ENSMUSG00000026755,,,74192,IPI00111117,Mm.38155,Q9D898
Actr3,ENSMUSG00000026341,,,74117,IPI00115627,Mm.183102,Q3ULF7
Actr3b,ENSMUSG00000056367,,,242894,IPI00380734,Mm.150319,Q641P0
Actr5,ENSMUSG00000037761,,,109275,,Mm.27747,A0A0A0MQ89
Actr6,ENSMUSG00000019948,ENSMUSP00000020109,ENSMUST00000020109,67019,IPI00110922,Mm.335292,A0A0R4J009
Actr8,ENSMUSG00000015971,ENSMUSP00000016115,ENSMUST00000016115,56249,IPI00321268,Mm.215110,Q8R2S9
Actrt1,ENSMUSG00000046615,ENSMUSP00000062570,ENSMUST00000059466,73360,IPI00112766,Mm.60929,Q9D9J3
Actrt2,ENSMUSG00000051276,ENSMUSP00000050377,ENSMUST00000060062,73353,IPI00112845,Mm.30958,Q9D9L5
Actrt3,ENSMUSG00000037737,ENSMUSP00000048360,ENSMUST00000047630,76652,IPI00226663,Mm.116928,Q8BXF8
Tnk2,ENSMUSG00000022791,,,51789,IPI00377737,Mm.251115,A0A0R4J1L0
Wfdc17,ENSMUSG00000069792,ENSMUSP00000090511,ENSMUST00000092836,100034251,IPI00515698,Mm.24097,Q5SSJ1
Sub1,ENSMUSG00000022205,,,20024,IPI00225633,Mm.41746,P11031
Ambra1,ENSMUSG00000040506,,,228361,IPI00654077,Mm.436667,A2AH22
Trip4,ENSMUSG00000032386,,,56404,IPI01007801,Mm.208379,Q9QXN3
Ascc1,ENSMUSG00000044475,,,69090,IPI00112275,Mm.155839,Q9D8Z1
Ascc2,ENSMUSG00000020412,,,75452,IPI00403496,Mm.439906,Q91WR3
Ascc3,ENSMUSG00000038774,ENSMUSP00000036726,ENSMUST00000035606,77987,IPI00553687,Mm.222497,E9PZJ8
Atf7ip,ENSMUSG00000030213,,,54343,IPI00380770,Mm.173271,Q7TT18
Atf7ip2,ENSMUSG00000039200,,,75329,IPI00666672,Mm.108729,Q3UL97
ARAP,,,,,,,
Ahsa1,ENSMUSG00000021037,ENSMUSP00000152471,ENSMUST00000223352,217737,IPI00153740,Mm.22626,Q8BK64
Ahsa2,ENSMUSG00000020288,,,268390,IPI00648778,Mm.13148,Q8N9S3
Hrk,ENSMUSG00000046607,ENSMUSP00000057532,ENSMUST00000184679,12123,IPI00111854,Mm.384468,P62816
Abt1,ENSMUSG00000036376,ENSMUSP00000045888,ENSMUST00000041782,30946,IPI00471226,Mm.292094,Q9QYL7
Aym1,ENSMUSG00000053873,ENSMUSP00000068426,ENSMUST00000066573,503692,IPI00968919,Mm.348794,E9Q2J1
Tfap4,ENSMUSG00000005718,ENSMUSP00000005862,ENSMUST00000005862,83383,IPI00121217,Mm.273210,Q9JIZ5
Abr,ENSMUSG00000017631,,,109934,IPI00395178,Mm.258939,Q5SSL4
Rps19bp1,ENSMUSG00000051518,ENSMUSP00000061167,ENSMUST00000052499,66538,IPI00226227,Mm.39485,Q8C6B9
Acvr1,ENSMUSG00000026836,,,11477,IPI00409269,Mm.689,P37172
Acvr1b,ENSMUSG00000000532,,,11479,IPI00119012,Mm.308467,Q3TZF1
Acvr1c,ENSMUSG00000026834,,,269275,IPI00876354,Mm.77751,Q3V348
Acvr2a,ENSMUSG00000052155,ENSMUSP00000067305,ENSMUST00000063886,11480,IPI00319667,Mm.314338,A2AI38
Acvr2b,ENSMUSG00000061393,,,11481,IPI00222111,Mm.8940,P27040
Adnp,ENSMUSG00000051149,,,11538,IPI00672180,Mm.201322,Q3UYC8
Arc,ENSMUSG00000022602,,,11838,IPI00125140,Mm.491310,Q9WV31
Apeh,ENSMUSG00000032590,,,235606,IPI00279218,Mm.219639,Q8R146
Ces2c,ENSMUSG00000061825,,,234671,IPI00128121,Mm.28191,Q91WG0
Ndufab1,ENSMUSG00000030869,,,70316,IPI00133006,Mm.3014,Q569N0
Acbd5,ENSMUSG00000026781,,,74159,IPI00229804,Mm.181973,Q5CZX6
Acbd6,ENSMUSG00000033701,,,72482,IPI00121355,Mm.288249,Q9D061
Acbd7,ENSMUSG00000026644,ENSMUSP00000110741,ENSMUST00000115089,78245,IPI00134289,Mm.99733,Q9D258
Dbi,ENSMUSG00000026385,,,13167,IPI00222430,Mm.2785,Q4VWZ5
Acad10,ENSMUSG00000029456,,,71985,IPI00170013,Mm.45423,Q8K370
Acad11,ENSMUSG00000090150,,,102632,IPI00330747,Mm.41274,A0A0R4J0I6
Acad9,ENSMUSG00000027710,,,229211,IPI00331710,Mm.260997,Q8JZN5
Scd1,ENSMUSG00000037071,ENSMUSP00000036936,ENSMUST00000041331,20249,IPI00322530,Mm.267377,P13516
Scd2,ENSMUSG00000025203,ENSMUSP00000026221,ENSMUST00000026221,20250,IPI00117142,Mm.487021,P13011
Scd3,ENSMUSG00000025202,ENSMUSP00000026220,ENSMUST00000026220,30049,IPI00121153,Mm.480594,Q99PL7
Scd4,ENSMUSG00000050195,ENSMUSP00000059860,ENSMUST00000058856,329065,IPI00469493,Mm.313583,Q6T707
Lpgat1,ENSMUSG00000026623,,,226856,IPI00469236,Mm.277958,E9QL80
Acsf2,ENSMUSG00000076435,ENSMUSP00000099453,ENSMUST00000103164,264895,IPI00122633,Mm.386885,Q8VCW8
